9.81794 1.34742
2.37639 9.50706
2.67343 7.34779
2.76854 9.31637
2.31749 -3.12579
4.92996 7.06915
1.3284 6.91458
-0.192689 -2.78442
8.5943 3.94623
7.45001 6.97736
1.02242 5.27339
6.09856 -4.07837
3.52088 0.952853
8.50645 9.10198
4.6725 -2.43689
8.92051 0.127643
2.43122 1.80468
7.1576 0.547701
6.96732 1.01956
6.4239 1.51267
1.97689 -0.687036
5.55457 -6.77691
-9.36001 1.00407
4.60624 0.565845
3.90124 0.410676
3.75287 0.0781137
5.56668 5.61531
4.86771 -4.07862
6.10809 4.86386
6.46616 8.84929
0.231649 2.97326
-2.11494 4.79709
9.68436 2.86603
8.83587 -0.257239
2.91223 8.56897
5.05904 2.32167
5.86979 6.94329
2.72808 7.28483
9.71544 1.68801
9.8575 4.13762
0.89784 4.78161
1.83487 1.51911
5.56147 6.38208
2.98012 8.30758
7.47616 -3.93192
0.437582 8.08682
7.26972 3.35765
2.21071 1.46251
3.55299 0.941024
9.16737 8.15897
8.05837 -2.21624
9.76679 6.16931
7.66646 9.95136
2.21171 7.86725
4.05086 -0.113081
2.06766 2.77785
-6.38608 7.32758
6.93824 -2.97911
0.967497 9.36249
9.84773 -2.54053
3.47633 6.41153
8.92925 3.99402
-2.73742 8.63226
-2.78441 -5.68794
5.75776 3.5039
3.37789 3.98364
-6.92714 3.74875
3.46817 1.68308
-2.79098 7.84398
-1.88403 2.48377
7.7296 2.12908
7.75032 9.55112
3.32069 4.2667
-0.223135 6.75531
7.77448 -0.991656
8.18067 6.78713
5.87022 7.72437
-6.87509 5.63766
-1.06466 2.80932
6.05835 5.22813
9.31981 9.04303
9.66949 4.71137
7.63269 6.9227
-3.56841 0.381694
-2.80392 3.782
4.24803 7.13317
-2.36244 5.2933
8.52947 6.31221
-7.87546 7.95414
2.12617 5.70612
4.7829 3.5054
8.76637 9.92899
7.87735 0.180925
5.80556 6.01021
4.27572 8.99734
7.99012 1.50559
5.66498 1.50414
0.594044 4.45314
-0.237122 -2.74591
-0.988478 8.55615
5.51471 3.81755
7.01962 4.60084
1.78288 3.96077
6.86134 -2.33869
2.08693 -2.87346
8.48588 3.5979
-3.17794 -0.856122
9.69757 9.7171
5.86728 -6.63685
4.91047 3.02417
-2.64106 8.16353
2.53584 4.38599
8.65266 -5.72313
4.00751 7.28938
-2.97582 3.42247
0.0532659 9.97842
3.80564 -4.17591
0.375866 5.11454
8.73605 9.04136
9.06688 2.89024
5.52122 -3.62789
5.39778 -1.5313
6.10973 -0.238694
9.32011 8.1115
0.677864 2.08408
0.829505 3.0919
1.95626 6.05705
6.02615 6.71231
5.32532 1.40012
4.43647 5.15519
2.88224 6.7689
-2.41495 0.540795
5.48947 -2.4337
2.25225 8.10607
2.65406 8.15484
-2.3441 9.4913
2.91051 4.12102
9.94026 6.51948
-0.201615 9.1085
4.05686 -3.56073
8.51324 -4.04628
-5.4625 3.14466
8.24491 -9.93002
4.8963 3.37646
7.07786 2.68991
7.8845 3.06309
6.24978 0.409904
-9.49784 1.88205
7.41434 1.35862
-4.03926 6.53905
1.15524 2.6163
-1.53882 -5.90437
1.67038 4.84346
6.0564 5.53391
6.00653 -0.0637192
3.94741 6.79168
3.19834 7.00622
8.81657 7.34486
5.42689 3.40901
8.14649 6.09985
7.74747 6.04142
9.08219 3.75998
2.88229 2.1629
6.12259 4.10854
-2.73403 0.376311
7.9594 -0.246923
7.15157 5.24064
8.13997 9.14588
8.92277 2.39496
-0.388919 2.75177
5.40342 6.31319
7.88335 9.567
6.9724 6.18363
7.97237 7.82026
9.14274 -6.24701
6.54295 5.23324
6.19486 -3.11804
3.00395 8.11454
9.11972 9.53632
9.11378 4.96824
6.07875 5.42116
9.55635 -0.24014
-2.22899 4.81426
-3.57049 0.131437
9.12804 -3.98999
4.7467 6.93438
7.58815 4.23706
4.30543 -5.0969
6.41739 -1.04832
-9.99122 3.99795
3.33063 2.72264
-2.44374 6.61935
6.07623 2.86661
9.62606 5.7499
-9.17822 8.95679
-2.3027 4.73825
7.57425 9.20263
0.0237371 3.18353
3.27143 7.78284
1.69111 6.26614


1.54202 4.70509
-1.87457 7.75347
7.69614 4.79405
7.75425 -1.79685
4.6323 8.0136
4.91871 8.22068
4.46139 8.17098
4.89919 7.42533
-1.83166 1.72205
4.6648 7.94128
4.74372 8.35153
4.83909 -5.01396
8.13702 5.08172
7.67462 -7.83945
7.91914 4.57173
0.894335 -8.22007
-1.42425 7.86712
1.16796 5.01427
-8.60023 7.92218
-1.77681 8.19167
-4.68912 -7.18433
-5.29262 -8.27865
-4.52806 4.39728
4.50957 8.10977
8.01573 -1.66886
7.97313 4.641
-8.1061 7.89275
-2.018 8.17632
8.25081 4.6454
-0.785092 7.44849
-8.41716 8.09181
1.46141 -7.8974
4.932 8.1643
-1.16829 7.84794
1.9615 4.89788
4.52916 2.02314
-4.44783 -8.24582
4.67995 7.59476
-7.60121 1.61234
-1.37072 1.56049
8.1555 -1.4678
4.59582 1.8148
-1.52759 1.67134
-7.73763 -4.99693
4.22349 7.64648
-1.42594 1.55793
-1.57213 1.44936
-7.91107 1.52409
-7.70773 -4.48072
-4.42352 4.86518
-1.8614 1.50184
-1.54348 1.52365
-4.72795 4.40247
-1.77442 1.55026
-1.68124 1.57095
1.36547 -7.90798
-4.61561 4.71564
-7.38001 -4.59352
-4.89004 -1.62773
-0.949463 -5.04556
-8.17758 1.96616
-7.91122 8.34685
-1.70294 7.68767
-1.50208 1.5303
-1.81609 1.22782
7.71945 4.8698
4.7003 7.49935
2.0811 -1.72873
7.8295 -7.9496
-1.68425 7.69444
4.75776 8.13699
-1.68287 -4.9366
4.5558 -4.6581
8.30004 4.17362
1.78234 4.78465
1.96818 -1.14166
2.12921 -7.4614
-1.22486 -4.66947
7.72733 -1.72255
-1.70987 1.57752
4.66617 7.42742
4.84637 2.51741
-1.27942 7.91511
8.10634 -7.73539
7.68041 4.89482
-1.30021 1.54132
8.25957 -1.72623
-5.16144 5.06861
-1.80148 1.60448
4.74196 7.99146
4.87697 1.49259
-1.92148 1.35985
4.62916 -4.52505
1.52602 5.0328
1.56355 -1.05699
4.49501 -4.819
7.89789 -8.11893
7.79867 -7.86142
-4.53289 -7.88947
-1.74751 1.70355
1.75234 -1.23424
-4.72629 4.38995
8.29643 5.10662
-4.93201 4.77544
-5.17871 4.9
-7.6682 -4.44139
-4.86884 -8.00312
1.53322 4.67235
8.00237 4.01325
1.49466 -8.07631
1.70812 -7.70606
-4.60825 -8.03434
-8.1593 -4.8136
-1.71725 1.79417
-1.64069 -4.8117
-1.85396 8.21217
-1.87241 8.08274
1.48433 4.891
8.02462 4.65944
1.78686 -7.89199
1.88621 -1.7024
8.14281 -7.99206
7.75736 4.8354
4.81318 7.90704
-1.3487 1.7685
-1.90625 1.59608
-4.6121 -7.32855
4.92429 -5.55078
8.15814 4.78811
-1.26933 -4.80985
-4.69418 -8.34938
-8.03093 -4.1371
-8.22228 -4.82203
8.20138 4.25041
-7.84927 -5.16105
4.84909 1.25394
-7.55235 1.72132
-8.23905 1.92786
8.04917 -1.95446
-1.58862 -4.87938
-1.56651 1.5058
5.01457 1.26016
-7.62382 -4.38912
4.43185 8.19581
-5.3069 -1.0129
-1.53092 1.4283
4.27147 -5.09171
-7.25788 7.55596
-5.0122 4.3057
-7.72436 1.76006
7.44424 4.35723
1.39215 -1.96485
1.33415 -7.85964
8.17784 4.48249
1.34465 -7.66381
8.19271 -1.75441
-1.61407 1.61707
-5.26772 4.45727
-1.63049 -5.13112
1.24018 4.78488
8.32025 -7.35183
-1.4711 1.70904
8.2526 5.32036
-1.9716 -4.76509
-4.29088 5.2979
9.99323 7.70622
4.29995 1.61271
4.09379 -4.87866
4.69537 7.98174
8.02289 4.83794
7.46569 -8.2486
-1.16379 -4.33648
8.19019 -7.92764
7.46049 -7.40894
-0.959563 -4.43224
-4.57084 -1.60816
4.7343 1.34139
4.83922 8.30914
4.12123 7.99657
1.57784 -1.65576
-5.10275 4.97055
-4.82636 -1.43074
7.97774 4.97735
1.88401 -1.59956
-1.51496 -4.87344
-4.21378 5.03709
4.45991 7.61064
4.97587 8.01229
-7.67103 7.63286
-1.34877 1.66115
4.43599 8.16376
-7.46027 1.42638
7.79659 4.58939
-7.99701 1.89522
-4.31664 -7.87808
-1.36849 1.50594
1.16606 -2.42959
1.38986 -8.09869
4.12771 8.06749
4.55346 1.44129


1.50771 4.68837
-1.53465 7.86545
7.90548 4.69456
7.83431 -1.59772
4.75103 7.86719
4.7462 7.89702
4.71904 7.87937
4.75398 7.86023
-1.58543 1.55483
4.71509 7.88389
4.74966 7.85383
4.66406 -4.72718
7.87731 4.69358
7.87259 -7.82219
7.82605 4.70366
1.59234 -7.83864
-1.55359 7.87853
1.59028 4.74732
-7.84629 7.85329
-1.53207 7.90282
-4.69207 -7.87326
-4.7184 -7.8591
-4.70953 4.71188
4.73378 7.88063
7.82411 -1.58245
7.85365 4.70309
-7.85129 7.85253
-1.58342 7.85968
7.85195 4.6933
-1.56499 7.87294
-7.8892 7.83048
1.55898 -7.82414
4.72933 7.85842
-1.56338 7.86991
1.54689 4.70472
4.69819 1.58299
-4.72452 -7.86246
4.68801 7.84928
-7.85326 1.57706
-1.58624 1.57268
7.85018 -1.57666
4.74593 1.59893
-1.56768 1.55799
-7.84335 -4.68931
4.72373 7.83236
-1.5564 1.5397
-1.62063 1.57307
-7.86183 1.5713
-7.87428 -4.70942
-4.71892 4.69194
-1.59424 1.55887
-1.57235 1.57315
-4.73527 4.67186
-1.58653 1.5747
-1.56296 1.56624
1.57622 -7.87374
-4.71135 4.75368
-7.88997 -4.72859
-4.70496 -1.52559
-1.56024 -4.7194
-7.81695 1.60881
-7.84929 7.86964
-1.54732 7.87218
-1.58892 1.57997
-1.53223 1.58435
7.83113 4.7284
4.71238 7.85603
1.53996 -1.54236
7.85619 -7.88031
-1.55438 7.79705
4.68377 7.83178
-1.57456 -4.73558
4.68056 -4.69625
7.85177 4.73061
1.58496 4.70783
1.58483 -1.54049
1.56682 -7.88017
-1.58084 -4.69092
7.83011 -1.59132
-1.59616 1.58586
4.66051 7.88707
4.67637 1.58988
-1.61251 7.82244
7.90823 -7.8803
7.85444 4.71611
-1.63403 1.59663
7.79439 -1.60165
-4.6891 4.74212
-1.54839 1.61272
4.71379 7.88482
4.74934 1.5374
-1.5249 1.55866
4.75998 -4.74803
1.55206 4.72824
1.55799 -1.59375
4.74896 -4.70368
7.83878 -7.84254
7.81852 -7.7954
-4.71333 -7.87232
-1.55737 1.61596
1.56223 -1.51062
-4.74346 4.72621
7.83309 4.74002
-4.77339 4.7255
-4.69198 4.74053
-7.87612 -4.70923
-4.73925 -7.86835
1.55948 4.68463
7.86607 4.73132
1.58903 -7.82329
1.63746 -7.83479
-4.73373 -7.91343
-7.87511 -4.71791
-1.57761 1.56553
-1.53339 -4.72705
-1.60572 7.83205
-1.56772 7.83697
1.56932 4.70826
7.86318 4.72432
1.55699 -7.86832
1.54471 -1.57321
7.85505 -7.82336
7.86541 4.68783
4.72744 7.88572
-1.56679 1.58042
-1.5569 1.56632
-4.69354 -7.86083
4.74973 -4.73322
7.88452 4.70703
-1.59137 -4.64364
-4.67739 -7.86369
-7.82113 -4.74343
-7.8667 -4.72985
7.85888 4.72356
-7.85381 -4.72604
4.71676 1.547
-7.85657 1.59889
-7.83238 1.61171
7.82895 -1.57477
-1.52394 -4.72901
-1.54523 1.54689
4.72978 1.54433
-7.85985 -4.66349
4.71263 7.88341
-4.75717 -1.56482
-1.59154 1.56339
4.75429 -4.73292
-7.89581 7.85314
-4.66878 4.69788
-7.8179 1.53979
7.82783 4.73718
1.5577 -1.5955
1.56374 -7.81672
7.8298 4.71038
1.58791 -7.86178
7.87416 -1.58984
-1.55274 1.59978
-4.67803 4.70228
-1.57546 -4.68333
1.59141 4.7174
7.86345 -7.84156
-1.56861 1.54123
7.83191 4.68312
-1.58658 -4.69814
-4.6727 4.69041
9.99889 7.85653
4.68817 1.55012
4.69423 -4.74258
4.68378 7.85351
7.85105 4.74261
7.85734 -7.88666
-1.59293 -4.69961
7.81891 -7.89106
7.91091 -7.88698
-1.54721 -4.69533
-4.6888 -1.60366
4.7265 1.6073
4.72487 7.82237
4.68416 7.90086
1.5857 -1.57367
-4.70156 4.65521
-4.64188 -1.62418
7.86811 4.6847
1.58597 -1.58752
