-5.000000  0.0598427
-4.990000  0.0585461
-4.980000  0.0572747
-4.969999  0.0560284
-4.959999  0.0548072
-4.949999  0.0536107
-4.939999  0.052439
-4.929998  0.0512918
-4.919998  0.0501691
-4.909998  0.0490707
-4.899998  0.0479965
-4.889997  0.0469463
-4.879997  0.04592
-4.869997  0.0449174
-4.859997  0.0439385
-4.849997  0.0429831
-4.839996  0.0420511
-4.829996  0.0411423
-4.819996  0.0402567
-4.809996  0.039394
-4.799995  0.0385541
-4.789995  0.037737
-4.779995  0.0369424
-4.769995  0.0361703
-4.759995  0.0354205
-4.749994  0.0346929
-4.739994  0.0339874
-4.729994  0.0333037
-4.719994  0.0326419
-4.709993  0.0320018
-4.699993  0.0313832
-4.689993  0.030786
-4.679993  0.0302101
-4.669992  0.0296554
-4.659992  0.0291217
-4.649992  0.0286088
-4.639992  0.0281168
-4.629992  0.0276454
-4.619991  0.0271946
-4.609991  0.0267641
-4.599991  0.0263539
-4.589991  0.0259638
-4.579990  0.0255938
-4.569990  0.0252437
-4.559990  0.0249133
-4.549990  0.0246025
-4.539989  0.0243113
-4.529989  0.0240395
-4.519989  0.0237869
-4.509989  0.0235535
-4.499989  0.0233391
-4.489988  0.0231437
-4.479988  0.022967
-4.469988  0.0228089
-4.459988  0.0226694
-4.449987  0.0225483
-4.439987  0.0224454
-4.429987  0.0223608
-4.419987  0.0222942
-4.409986  0.0222455
-4.399986  0.0222146
-4.389986  0.0222014
-4.379986  0.0222058
-4.369986  0.0222276
-4.359985  0.0222667
-4.349985  0.0223231
-4.339985  0.0223965
-4.329985  0.0224869
-4.319984  0.0225942
-4.309984  0.0227181
-4.299984  0.0228587
-4.289984  0.0230158
-4.279984  0.0231893
-4.269983  0.023379
-4.259983  0.0235848
-4.249983  0.0238067
-4.239983  0.0240445
-4.229982  0.0242981
-4.219982  0.0245674
-4.209982  0.0248523
-4.199982  0.0251526
-4.189981  0.0254682
-4.179981  0.025799
-4.169981  0.026145
-4.159981  0.0265059
-4.149981  0.0268817
-4.139980  0.0272723
-4.129980  0.0276776
-4.119980  0.0280973
-4.109980  0.0285315
-4.099979  0.02898
-4.089979  0.0294427
-4.079979  0.0299195
-4.069979  0.0304103
-4.059978  0.0309149
-4.049978  0.0314333
-4.039978  0.0319654
-4.029978  0.0325109
-4.019978  0.0330699
-4.009977  0.0336422
-3.999977  0.0342277
-3.989977  0.0348263
-3.979977  0.0354378
-3.969977  0.0360623
-3.959977  0.0366995
-3.949977  0.0373493
-3.939977  0.0380118
-3.929977  0.0386866
-3.919977  0.0393738
-3.909977  0.0400732
-3.899977  0.0407847
-3.889977  0.0415083
-3.879977  0.0422437
-3.869977  0.042991
-3.859977  0.0437499
-3.849977  0.0445205
-3.839978  0.0453025
-3.829978  0.0460959
-3.819978  0.0469006
-3.809978  0.0477164
-3.799978  0.0485433
-3.789978  0.0493812
-3.779978  0.0502299
-3.769978  0.0510894
-3.759978  0.0519596
-3.749978  0.0528402
-3.739978  0.0537314
-3.729978  0.0546328
-3.719978  0.0555446
-3.709978  0.0564664
-3.699978  0.0573983
-3.689978  0.0583401
-3.679978  0.0592918
-3.669978  0.0602532
-3.659978  0.0612242
-3.649978  0.0622048
-3.639978  0.0631948
-3.629978  0.0641941
-3.619978  0.0652027
-3.609978  0.0662204
-3.599978  0.0672472
-3.589978  0.0682828
-3.579978  0.0693274
-3.569978  0.0703806
-3.559978  0.0714426
-3.549978  0.072513
-3.539978  0.0735919
-3.529978  0.0746792
-3.519978  0.0757747
-3.509978  0.0768784
-3.499978  0.0779902
-3.489978  0.0791099
-3.479978  0.0802375
-3.469978  0.0813729
-3.459978  0.0825159
-3.449978  0.0836666
-3.439978  0.0848247
-3.429978  0.0859902
-3.419978  0.0871631
-3.409978  0.0883432
-3.399978  0.0895303
-3.389978  0.0907245
-3.379978  0.0919257
-3.369978  0.0931337
-3.359978  0.0943484
-3.349978  0.0955698
-3.339978  0.0967977
-3.329978  0.0980322
-3.319978  0.099273
-3.309978  0.10052
-3.299978  0.101773
-3.289978  0.103033
-3.279978  0.104298
-3.269978  0.10557
-3.259978  0.106847
-3.249978  0.10813
-3.239978  0.109418
-3.229978  0.110713
-3.219978  0.112012
-3.209978  0.113317
-3.199978  0.114628
-3.189978  0.115943
-3.179978  0.117264
-3.169978  0.11859
-3.159978  0.119921
-3.149978  0.121256
-3.139978  0.122597
-3.129978  0.123942
-3.119978  0.125292
-3.109978  0.126646
-3.099978  0.128005
-3.089978  0.129368
-3.079978  0.130735
-3.069978  0.132107
-3.059978  0.133483
-3.049978  0.134862
-3.039978  0.136246
-3.029978  0.137633
-3.019978  0.139025
-3.009978  0.14042
-2.999978  0.141818
-2.989978  0.14322
-2.979978  0.144626
-2.969978  0.146035
-2.959978  0.147447
-2.949978  0.148863
-2.939978  0.150281
-2.929978  0.151703
-2.919978  0.153127
-2.909978  0.154555
-2.899978  0.155985
-2.889978  0.157418
-2.879978  0.158853
-2.869978  0.160292
-2.859978  0.161732
-2.849978  0.163175
-2.839978  0.164621
-2.829978  0.166068
-2.819978  0.167518
-2.809978  0.16897
-2.799978  0.170424
-2.789979  0.17188
-2.779979  0.173338
-2.769979  0.174797
-2.759979  0.176258
-2.749979  0.177721
-2.739979  0.179186
-2.729979  0.180652
-2.719979  0.182119
-2.709979  0.183588
-2.699979  0.185058
-2.689979  0.186529
-2.679979  0.188001
-2.669979  0.189475
-2.659979  0.190949
-2.649979  0.192424
-2.639979  0.1939
-2.629979  0.195377
-2.619979  0.196854
-2.609979  0.198333
-2.599979  0.199811
-2.589979  0.20129
-2.579979  0.20277
-2.569979  0.20425
-2.559979  0.20573
-2.549979  0.20721
-2.539979  0.20869
-2.529979  0.210171
-2.519979  0.211651
-2.509979  0.213131
-2.499979  0.214612
-2.489979  0.216092
-2.479979  0.217571
-2.469979  0.21905
-2.459979  0.220529
-2.449979  0.222008
-2.439979  0.223485
-2.429979  0.224963
-2.419979  0.226439
-2.409979  0.227915
-2.399979  0.22939
-2.389979  0.230863
-2.379979  0.232336
-2.369979  0.233808
-2.359979  0.235279
-2.349979  0.236749
-2.339979  0.238217
-2.329979  0.239685
-2.319979  0.241151
-2.309979  0.242615
-2.299979  0.244078
-2.289979  0.245539
-2.279979  0.246999
-2.269979  0.248457
-2.259979  0.249914
-2.249979  0.251368
-2.239979  0.252821
-2.229979  0.254272
-2.219979  0.255721
-2.209979  0.257168
-2.199979  0.258613
-2.189979  0.260055
-2.179979  0.261496
-2.169979  0.262934
-2.159979  0.26437
-2.149979  0.265803
-2.139979  0.267234
-2.129979  0.268662
-2.119979  0.270088
-2.109979  0.271512
-2.099979  0.272932
-2.089979  0.27435
-2.079979  0.275765
-2.069979  0.277177
-2.059979  0.278586
-2.049979  0.279993
-2.039979  0.281396
-2.029979  0.282796
-2.019979  0.284193
-2.009979  0.285587
-1.999979  0.286978
-1.989979  0.288365
-1.979979  0.289749
-1.969979  0.291129
-1.959979  0.292507
-1.949979  0.29388
-1.939979  0.29525
-1.929979  0.296616
-1.919979  0.297979
-1.909979  0.299338
-1.899979  0.300693
-1.889979  0.302045
-1.879979  0.303392
-1.869979  0.304736
-1.859979  0.306075
-1.849979  0.307411
-1.839979  0.308742
-1.829979  0.310069
-1.819979  0.311392
-1.809979  0.312711
-1.799979  0.314026
-1.789979  0.315336
-1.779979  0.316642
-1.769979  0.317943
-1.759979  0.31924
-1.749979  0.320532
-1.739980  0.32182
-1.729980  0.323103
-1.719980  0.324382
-1.709980  0.325655
-1.699980  0.326924
-1.689980  0.328188
-1.679980  0.329448
-1.669980  0.330702
-1.659980  0.331951
-1.649980  0.333196
-1.639980  0.334435
-1.629980  0.335669
-1.619980  0.336899
-1.609980  0.338123
-1.599980  0.339341
-1.589980  0.340555
-1.579980  0.341763
-1.569980  0.342966
-1.559980  0.344163
-1.549980  0.345355
-1.539980  0.346541
-1.529980  0.347722
-1.519980  0.348898
-1.509980  0.350067
-1.499980  0.351232
-1.489980  0.35239
-1.479980  0.353543
-1.469980  0.35469
-1.459980  0.355831
-1.449980  0.356966
-1.439980  0.358095
-1.429980  0.359219
-1.419980  0.360336
-1.409980  0.361448
-1.399980  0.362553
-1.389980  0.363652
-1.379980  0.364745
-1.369980  0.365832
-1.359980  0.366913
-1.349980  0.367988
-1.339980  0.369056
-1.329980  0.370118
-1.319980  0.371173
-1.309980  0.372223
-1.299980  0.373266
-1.289980  0.374302
-1.279980  0.375332
-1.269980  0.376355
-1.259980  0.377372
-1.249980  0.378382
-1.239980  0.379385
-1.229980  0.380382
-1.219980  0.381373
-1.209980  0.382356
-1.199980  0.383333
-1.189980  0.384302
-1.179980  0.385266
-1.169980  0.386222
-1.159980  0.387171
-1.149980  0.388113
-1.139980  0.389049
-1.129980  0.389977
-1.119980  0.390898
-1.109980  0.391813
-1.099980  0.39272
-1.089980  0.39362
-1.079980  0.394513
-1.069980  0.395399
-1.059980  0.396278
-1.049980  0.397149
-1.039980  0.398013
-1.029980  0.39887
-1.019980  0.399719
-1.009980  0.400562
-0.999980  0.401396
-0.989980  0.402224
-0.979980  0.403044
-0.969980  0.403856
-0.959980  0.404661
-0.949980  0.405459
-0.939980  0.406249
-0.929980  0.407031
-0.919980  0.407806
-0.909980  0.408573
-0.899980  0.409333
-0.889980  0.410085
-0.879980  0.410829
-0.869980  0.411566
-0.859980  0.412294
-0.849980  0.413015
-0.839980  0.413729
-0.829980  0.414434
-0.819980  0.415132
-0.809980  0.415822
-0.799980  0.416504
-0.789980  0.417178
-0.779980  0.417844
-0.769980  0.418502
-0.759980  0.419152
-0.749980  0.419794
-0.739980  0.420429
-0.729980  0.421055
-0.719980  0.421673
-0.709980  0.422283
-0.699980  0.422885
-0.689981  0.423479
-0.679981  0.424065
-0.669981  0.424643
-0.659981  0.425212
-0.649981  0.425774
-0.639981  0.426327
-0.629981  0.426872
-0.619981  0.427409
-0.609981  0.427937
-0.599981  0.428458
-0.589981  0.42897
-0.579981  0.429473
-0.569981  0.429969
-0.559981  0.430456
-0.549981  0.430934
-0.539981  0.431405
-0.529981  0.431867
-0.519981  0.43232
-0.509981  0.432766
-0.499981  0.433203
-0.489981  0.433631
-0.479981  0.434051
-0.469981  0.434462
-0.459981  0.434865
-0.449981  0.43526
-0.439981  0.435646
-0.429981  0.436024
-0.419981  0.436393
-0.409981  0.436753
-0.399981  0.437105
-0.389981  0.437449
-0.379981  0.437784
-0.369981  0.43811
-0.359981  0.438428
-0.349981  0.438737
-0.339981  0.439037
-0.329981  0.439329
-0.319981  0.439613
-0.309981  0.439887
-0.299981  0.440153
-0.289981  0.440411
-0.279981  0.44066
-0.269981  0.4409
-0.259981  0.441131
-0.249981  0.441354
-0.239981  0.441568
-0.229981  0.441773
-0.219981  0.44197
-0.209981  0.442158
-0.199981  0.442338
-0.189981  0.442508
-0.179981  0.44267
-0.169981  0.442823
-0.159981  0.442968
-0.149981  0.443103
-0.139981  0.44323
-0.129981  0.443348
-0.119981  0.443458
-0.109981  0.443559
-0.099981  0.443651
-0.089981  0.443734
-0.079981  0.443808
-0.069981  0.443874
-0.059981  0.443931
-0.049981  0.443979
-0.039981  0.444019
-0.029981  0.444049
-0.019981  0.444071
-0.009981  0.444084
0.000019  0.444089
0.010019  0.444084
0.020019  0.444071
0.030019  0.444049
0.040019  0.444018
0.050019  0.443979
0.060019  0.443931
0.070019  0.443874
0.080019  0.443808
0.090019  0.443734
0.100019  0.44365
0.110019  0.443558
0.120019  0.443458
0.130019  0.443348
0.140019  0.44323
0.150019  0.443103
0.160019  0.442967
0.170019  0.442823
0.180019  0.442669
0.190019  0.442507
0.200019  0.442337
0.210019  0.442158
0.220019  0.441969
0.230019  0.441773
0.240019  0.441567
0.250019  0.441353
0.260019  0.44113
0.270019  0.440899
0.280019  0.440659
0.290019  0.44041
0.300019  0.440152
0.310019  0.439886
0.320019  0.439612
0.330019  0.439328
0.340019  0.439036
0.350019  0.438736
0.360019  0.438426
0.370019  0.438109
0.380019  0.437782
0.390019  0.437447
0.400019  0.437104
0.410019  0.436752
0.420019  0.436391
0.430019  0.436022
0.440019  0.435645
0.450019  0.435259
0.460019  0.434864
0.470019  0.434461
0.480019  0.434049
0.490019  0.433629
0.500019  0.433201
0.510019  0.432764
0.520019  0.432319
0.530019  0.431865
0.540019  0.431403
0.550019  0.430933
0.560019  0.430454
0.570019  0.429967
0.580019  0.429471
0.590019  0.428968
0.600019  0.428456
0.610019  0.427935
0.620019  0.427407
0.630019  0.42687
0.640019  0.426325
0.650019  0.425772
0.660019  0.42521
0.670019  0.424641
0.680019  0.424063
0.690019  0.423477
0.700019  0.422883
0.710019  0.422281
0.720019  0.421671
0.730019  0.421052
0.740019  0.420426
0.750019  0.419792
0.760019  0.41915
0.770019  0.418499
0.780019  0.417841
0.790019  0.417175
0.800019  0.416501
0.810019  0.415819
0.820019  0.415129
0.830019  0.414431
0.840019  0.413726
0.850019  0.413013
0.860019  0.412292
0.870019  0.411563
0.880019  0.410826
0.890019  0.410082
0.900019  0.40933
0.910019  0.40857
0.920019  0.407803
0.930019  0.407028
0.940019  0.406246
0.950019  0.405456
0.960019  0.404658
0.970019  0.403853
0.980018  0.403041
0.990018  0.402221
1.000018  0.401393
1.010018  0.400558
1.020018  0.399716
1.030018  0.398867
1.040018  0.39801
1.050018  0.397146
1.060018  0.396274
1.070018  0.395396
1.080018  0.39451
1.090018  0.393617
1.100018  0.392717
1.110018  0.391809
1.120018  0.390895
1.130018  0.389974
1.140018  0.389045
1.150018  0.38811
1.160018  0.387167
